form_id,side,doc_hash,token_position,char_start,char_end,snippet_status,snippet_error_code,snippet_start,snippet_end,snippet_text,snippet_preview_single_line,form_reference_count,form_evaluated_count,witness_ordinal_in_form
31ad6889b4cfdc1c5a13019864a06cdeb1cc2f2b7bfb2c4e8308910c8526e340,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1906,11123,11128,present,,11003,11248,"the
privacy of protected health informa-
tion, to provide individuals with notice
of its legal duties and privacy prac-
tices, and to notify affected individuals
following a breach of unsecured pro-
tected health information;
(B) A statement tha","the ⏎ privacy of protected health informa- ⏎ tion, to provide individuals with notice ⏎ of its legal duties and privacy prac- ⏎ tices, and to notify affected individuals ⏎ following a breach of unsecured pro- ⏎ tected health information; ⏎ (B) A statement tha",2,2,1
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,394,2327,2328,present,,2207,2448,"3]
§ 164.520 Notice of privacy practices
for protected health information.
(a) Standard: Notice of privacy prac-
tices—(1) Right to notice. Except as pro-
vided by paragraph (a)(3) or (4) of this
section, an individual has a right to
adequat","3] ⏎ § 164.520 Notice of privacy practices ⏎ for protected health information. ⏎ (a) Standard: Notice of privacy prac- ⏎ tices—(1) Right to notice. Except as pro- ⏎ vided by paragraph (a)(3) or (4) of this ⏎ section, an individual has a right to ⏎ adequat",21,21,0
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,720,4155,4156,present,,4035,4276," notice under this sec-
tion; and
(B) Provide such notice upon request
to any person. The provisions of para-
graph (c)(1) of this section do not apply
to such group health plan.
(iii) A group health plan that pro-
vides health benefits sole", notice under this sec- ⏎ tion; and ⏎ (B) Provide such notice upon request ⏎ to any person. The provisions of para- ⏎ graph (c)(1) of this section do not apply ⏎ to such group health plan. ⏎ (iii) A group health plan that pro- ⏎ vides health benefits sole,21,21,1
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,753,4325,4326,present,,4205,4446,"th plan.
(iii) A group health plan that pro-
vides health benefits solely through an
717§ 164.520
45 CFR Subtitle A (10–1–24 Edition)
insurance contract with a health insur-
ance issuer or HMO, and does not cre-
ate or receive protected heal","th plan. ⏎ (iii) A group health plan that pro- ⏎ vides health benefits solely through an ⏎ 717§ 164.520 ⏎ 45 CFR Subtitle A (10–1–24 Edition) ⏎ insurance contract with a health insur- ⏎ ance issuer or HMO, and does not cre- ⏎ ate or receive protected heal",21,21,2
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,875,5032,5033,present,,4912,5153,"ply to a correc-
tional institution that is a covered en-
tity.
(b) Implementation specifications: Con-
tent of notice—(1) Required elements. The
covered entity, including any covered
entity
receiving
or
maintaining
records subject to 42 U.S","ply to a correc- ⏎ tional institution that is a covered en- ⏎ tity. ⏎ (b) Implementation specifications: Con- ⏎ tent of notice—(1) Required elements. The ⏎ covered entity, including any covered ⏎ entity ⏎ receiving ⏎ or ⏎ maintaining ⏎ records subject to 42 U.S",21,21,3
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1055,6131,6132,present,,6011,6252,"ithout the individual’s
written authorization.
(C) If a use or disclosure for any pur-
pose
described
in
paragraphs
(b)(1)(ii)(A) or (B) of this section is pro-
hibited or materially limited by other
applicable law, such as 42 CFR part 2,
th","ithout the individual’s ⏎ written authorization. ⏎ (C) If a use or disclosure for any pur- ⏎ pose ⏎ described ⏎ in ⏎ paragraphs ⏎ (b)(1)(ii)(A) or (B) of this section is pro- ⏎ hibited or materially limited by other ⏎ applicable law, such as 42 CFR part 2, ⏎ th",21,21,4
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1110,6424,6425,present,,6304,6545,"ct the more stringent
law as defined in § 160.202 of this sub-
chapter.
(D) For each purpose described in
paragraph (b)(1)(ii)(A) or (B) of this
section, the description must include
sufficient detail to place the individual
on notice of the","ct the more stringent ⏎ law as defined in § 160.202 of this sub- ⏎ chapter. ⏎ (D) For each purpose described in ⏎ paragraph (b)(1)(ii)(A) or (B) of this ⏎ section, the description must include ⏎ sufficient detail to place the individual ⏎ on notice of the",21,21,5
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1339,7752,7753,present,,7632,7873," the covered entity
intends to engage in any of the fol-
lowing activities, the description re-
quired by paragraph (b)(1)(ii)(A) or (B)
of this section must include a separate
statement informing the individual of
such activities, as applic"," the covered entity ⏎ intends to engage in any of the fol- ⏎ lowing activities, the description re- ⏎ quired by paragraph (b)(1)(ii)(A) or (B) ⏎ of this section must include a separate ⏎ statement informing the individual of ⏎ such activities, as applic",21,21,6
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1367,7915,7916,present,,7795,8036,"de a separate
statement informing the individual of
such activities, as applicable:
(A) In accordance with § 164.514(f)(1),
the covered entity may contact the in-
dividual to raise funds for the covered
entity and the individual has a right ","de a separate ⏎ statement informing the individual of ⏎ such activities, as applicable: ⏎ (A) In accordance with § 164.514(f)(1), ⏎ the covered entity may contact the in- ⏎ dividual to raise funds for the covered ⏎ entity and the individual has a right ",21,21,7
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1457,8412,8413,present,,8292,8533,"(C) If a covered entity that is a
health plan, excluding an issuer of a
long-term care policy falling within
paragraph (1)(viii) of the definition of
health plan, intends to use or disclose
718Dept. of Health and Human Services
§ 164.520
pro","(C) If a covered entity that is a ⏎ health plan, excluding an issuer of a ⏎ long-term care policy falling within ⏎ paragraph (1)(viii) of the definition of ⏎ health plan, intends to use or disclose ⏎ 718Dept. of Health and Human Services ⏎ § 164.520 ⏎ pro",21,21,8
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1752,10214,10215,present,,10094,10335,"ity is not required
to agree to a requested restriction, ex-
cept in case of a disclosure restricted
under § 164.522(a)(1)(vi);
(B) The right to receive confidential
communications of protected health
information as provided by § 164.522(b),","ity is not required ⏎ to agree to a requested restriction, ex- ⏎ cept in case of a disclosure restricted ⏎ under § 164.522(a)(1)(vi); ⏎ (B) The right to receive confidential ⏎ communications of protected health ⏎ information as provided by § 164.522(b),",21,21,9
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2126,12402,12403,present,,12282,12523,"me, or title, and telephone
number of a person or office to contact
for further information as required by
§ 164.530(a)(1)(ii).
(viii) Effective date. The notice must
contain the date on which the notice is
first in effect, which may not be ","me, or title, and telephone ⏎ number of a person or office to contact ⏎ for further information as required by ⏎ § 164.530(a)(1)(ii). ⏎ (viii) Effective date. The notice must ⏎ contain the date on which the notice is ⏎ first in effect, which may not be ",21,21,10
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2175,12684,12685,present,,12564,12805," is
printed or otherwise published.
(2) Optional elements. (i) In addition to
the information required by paragraph
(b)(1) of this section, if a covered entity
719§ 164.520
45 CFR Subtitle A (10–1–24 Edition)
elects to limit the uses or disc"," is ⏎ printed or otherwise published. ⏎ (2) Optional elements. (i) In addition to ⏎ the information required by paragraph ⏎ (b)(1) of this section, if a covered entity ⏎ 719§ 164.520 ⏎ 45 CFR Subtitle A (10–1–24 Edition) ⏎ elects to limit the uses or disc",21,21,11
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2191,12759,12760,present,,12639,12880,"to
the information required by paragraph
(b)(1) of this section, if a covered entity
719§ 164.520
45 CFR Subtitle A (10–1–24 Edition)
elects to limit the uses or disclosures
that it is permitted to make under this
subpart, the covered entity","to ⏎ the information required by paragraph ⏎ (b)(1) of this section, if a covered entity ⏎ 719§ 164.520 ⏎ 45 CFR Subtitle A (10–1–24 Edition) ⏎ elects to limit the uses or disclosures ⏎ that it is permitted to make under this ⏎ subpart, the covered entity",21,21,12
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2260,13129,13130,present,,13009,13250,"ice a limitation affecting its right
to make a use or disclosure that is re-
quired by law or permitted by
§ 164.512(j)(1)(i).
(ii) For the covered entity to apply a
change in its more limited uses and
disclosures to protected health infor-
",ice a limitation affecting its right ⏎ to make a use or disclosure that is re- ⏎ quired by law or permitted by ⏎ § 164.512(j)(1)(i). ⏎ (ii) For the covered entity to apply a ⏎ change in its more limited uses and ⏎ disclosures to protected health infor- ⏎ ,21,21,13
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2310,13417,13418,present,,13297,13538,"evised notice, in accordance
with § 164.530(i)(2)(ii), the notice must
include the statements required by
paragraph (b)(1)(v)(C) of this section.
(3) Revisions to the notice. The covered
entity must promptly revise and dis-
tribute its notic","evised notice, in accordance ⏎ with § 164.530(i)(2)(ii), the notice must ⏎ include the statements required by ⏎ paragraph (b)(1)(v)(C) of this section. ⏎ (3) Revisions to the notice. The covered ⏎ entity must promptly revise and dis- ⏎ tribute its notic",21,21,14
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2433,14115,14116,present,,13995,14236,"otice required by this sec-
tion available on request to any person
and to individuals as specified in para-
graphs (c)(1) through (c)(3) of this sec-
tion, as applicable.
(1) Specific requirements for health
plans. (i) A health plan must pr","otice required by this sec- ⏎ tion available on request to any person ⏎ and to individuals as specified in para- ⏎ graphs (c)(1) through (c)(3) of this sec- ⏎ tion, as applicable. ⏎ (1) Specific requirements for health ⏎ plans. (i) A health plan must pr",21,21,15
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2443,14168,14169,present,,14048,14289," to any person
and to individuals as specified in para-
graphs (c)(1) through (c)(3) of this sec-
tion, as applicable.
(1) Specific requirements for health
plans. (i) A health plan must provide
the notice:
(A) No later than the compliance
da"," to any person ⏎ and to individuals as specified in para- ⏎ graphs (c)(1) through (c)(3) of this sec- ⏎ tion, as applicable. ⏎ (1) Specific requirements for health ⏎ plans. (i) A health plan must provide ⏎ the notice: ⏎ (A) No later than the compliance ⏎ da",21,21,16
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2533,14689,14690,present,,14569,14810,"ability of the notice
and how to obtain the notice.
(iii) The health plan satisfies the re-
quirements of paragraph (c)(1) of this
section if notice is provided to the
named insured of a policy under which
coverage is provided to the named i",ability of the notice ⏎ and how to obtain the notice. ⏎ (iii) The health plan satisfies the re- ⏎ quirements of paragraph (c)(1) of this ⏎ section if notice is provided to the ⏎ named insured of a policy under which ⏎ coverage is provided to the named i,21,21,17
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2581,14944,14945,present,,14824,15065,"ne or more dependents.
(iv) If a health plan has more than
one notice, it satisfies the require-
ments of paragraph (c)(1) of this sec-
tion by providing the notice that is rel-
evant to the individual or other person
requesting the notice.
","ne or more dependents. ⏎ (iv) If a health plan has more than ⏎ one notice, it satisfies the require- ⏎ ments of paragraph (c)(1) of this sec- ⏎ tion by providing the notice that is rel- ⏎ evant to the individual or other person ⏎ requesting the notice. ⏎ ",21,21,18
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,3143,18188,18189,present,,18068,18309,"t-
isfy the provision requirements of
paragraph (c) of this section when
timely made in accordance with para-
graph (c)(1) or (2) of this section.
(iii) For purposes of paragraph
(c)(2)(i) of this section, if the first serv-
ice delivery to ","t- ⏎ isfy the provision requirements of ⏎ paragraph (c) of this section when ⏎ timely made in accordance with para- ⏎ graph (c)(1) or (2) of this section. ⏎ (iii) For purposes of paragraph ⏎ (c)(2)(i) of this section, if the first serv- ⏎ ice delivery to ",21,21,19
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,3274,18983,18984,present,,18863,19104,"t participate in orga-
nized health care arrangements may
comply with this section by a joint no-
tice, provided that:
(1) The covered entities participating
in the organized health care arrange-
ment agree to abide by the terms of the
notic","t participate in orga- ⏎ nized health care arrangements may ⏎ comply with this section by a joint no- ⏎ tice, provided that: ⏎ (1) The covered entities participating ⏎ in the organized health care arrange- ⏎ ment agree to abide by the terms of the ⏎ notic",21,21,20
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,394,2331,2332,present,,2211,2452,"3]
§ 164.520 Notice of privacy practices
for protected health information.
(a) Standard: Notice of privacy prac-
tices—(1) Right to notice. Except as pro-
vided by paragraph (a)(3) or (4) of this
section, an individual has a right to
adequat","3] ⏎ § 164.520 Notice of privacy practices ⏎ for protected health information. ⏎ (a) Standard: Notice of privacy prac- ⏎ tices—(1) Right to notice. Except as pro- ⏎ vided by paragraph (a)(3) or (4) of this ⏎ section, an individual has a right to ⏎ adequat",21,21,0
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,719,4155,4156,present,,4035,4276,"a notice under this sec-
tion; or
(B) Provide such notice upon request
to any person. The provisions of para-
graph (c)(1) of this section do not apply
to such group health plan.
(iii) A group health plan that pro-
vides health benefits sole",a notice under this sec- ⏎ tion; or ⏎ (B) Provide such notice upon request ⏎ to any person. The provisions of para- ⏎ graph (c)(1) of this section do not apply ⏎ to such group health plan. ⏎ (iii) A group health plan that pro- ⏎ vides health benefits sole,21,21,1
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,752,4325,4326,present,,4205,4446,"th plan.
(iii) A group health plan that pro-
vides health benefits solely through an
717§ 164.520
45 CFR Subtitle A (10–1–24 Edition)
insurance contract with a health insur-
ance issuer or HMO, and does not cre-
ate or receive protected heal","th plan. ⏎ (iii) A group health plan that pro- ⏎ vides health benefits solely through an ⏎ 717§ 164.520 ⏎ 45 CFR Subtitle A (10–1–24 Edition) ⏎ insurance contract with a health insur- ⏎ ance issuer or HMO, and does not cre- ⏎ ate or receive protected heal",21,21,2
2b3f45b227a5e8a04b56f01f1230a31fb9ef348c3613b279bc95bffc86e375ae,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,873,5028,5029,present,,4908,5149,"ply to a correc-
tional institution that is a covered en-
tity.
(b) Implementation specifications: Con-
tent of notice—(1) Required elements. The
covered entity, including any covered
entity
receiving
or
maintaining
records subject to 42 U.S","ply to a correc- ⏎ tional institution that is a covered en- ⏎ tity. ⏎ (b) Implementation specifications: Con- ⏎ tent of notice—(1) Required elements. The ⏎ covered entity, including any covered ⏎ entity ⏎ receiving ⏎ or ⏎ maintaining ⏎ records subject to 42 U.S",21,21,3
